Image1,Image2,score
6_P2_S1_4.jpg,6_P2_S2_1.jpg,0.075
6_P2_S1_4.jpg,6_P2_S2_2.jpg,0.05
6_P2_S1_4.jpg,6_P2_S2_3.jpg,0.05
6_P2_S1_4.jpg,6_P2_S2_4.jpg,0.05
6_P2_S1_4.jpg,6_P2_S2_5.jpg,0.1
6_P2_S1_5.jpg,6_P1_S1_1.jpg,0.04
6_P2_S1_5.jpg,6_P1_S1_2.jpg,0.0
6_P2_S1_5.jpg,6_P1_S1_3.jpg,0.02
6_P2_S1_5.jpg,6_P1_S1_4.jpg,0.022222222222222223
6_P2_S1_5.jpg,6_P1_S1_5.jpg,0.0
6_P2_S1_5.jpg,6_P1_S2_1.jpg,0.0
6_P2_S1_5.jpg,6_P1_S2_2.jpg,0.25
6_P2_S1_5.jpg,6_P1_S2_3.jpg,0.0
6_P2_S1_5.jpg,6_P1_S2_4.jpg,0.0
6_P2_S1_5.jpg,6_P2_S1_1.jpg,0.016129032258064516
6_P2_S1_5.jpg,6_P2_S1_2.jpg,0.046511627906976744
6_P2_S1_5.jpg,6_P2_S1_3.jpg,0.2727272727272727
6_P2_S1_5.jpg,6_P2_S1_4.jpg,0.05
6_P2_S1_5.jpg,6_P2_S1_5.jpg,1.0
6_P2_S1_5.jpg,6_P2_S2_1.jpg,0.022222222222222223
6_P2_S1_5.jpg,6_P2_S2_2.jpg,0.0
6_P2_S1_5.jpg,6_P2_S2_3.jpg,0.0
6_P2_S1_5.jpg,6_P2_S2_4.jpg,0.0
6_P2_S1_5.jpg,6_P2_S2_5.jpg,0.023809523809523808
6_P2_S2_1.jpg,6_P1_S1_1.jpg,0.0
6_P2_S2_1.jpg,6_P1_S1_2.jpg,0.07692307692307693
6_P2_S2_1.jpg,6_P1_S1_3.jpg,0.044444444444444446
6_P2_S2_1.jpg,6_P1_S1_4.jpg,0.06666666666666667
6_P2_S2_1.jpg,6_P1_S1_5.jpg,0.0
6_P2_S2_1.jpg,6_P1_S2_1.jpg,0.0
6_P2_S2_1.jpg,6_P1_S2_2.jpg,0.375
6_P2_S2_1.jpg,6_P1_S2_3.jpg,0.0
6_P2_S2_1.jpg,6_P1_S2_4.jpg,0.0
6_P2_S2_1.jpg,6_P2_S1_1.jpg,0.044444444444444446
6_P2_S2_1.jpg,6_P2_S1_2.jpg,0.023255813953488372
6_P2_S2_1.jpg,6_P2_S1_3.jpg,0.22727272727272727
6_P2_S2_1.jpg,6_P2_S1_4.jpg,0.025
6_P2_S2_1.jpg,6_P2_S1_5.jpg,0.08888888888888889
6_P2_S2_1.jpg,6_P2_S2_1.jpg,1.0
6_P2_S2_1.jpg,6_P2_S2_2.jpg,0.022222222222222223
6_P2_S2_1.jpg,6_P2_S2_3.jpg,0.022222222222222223
6_P2_S2_1.jpg,6_P2_S2_4.jpg,0.022222222222222223
6_P2_S2_1.jpg,6_P2_S2_5.jpg,0.047619047619047616
6_P2_S2_2.jpg,6_P1_S1_1.jpg,0.08
6_P2_S2_2.jpg,6_P1_S1_2.jpg,0.10256410256410256
6_P2_S2_2.jpg,6_P1_S1_3.jpg,0.1
6_P2_S2_2.jpg,6_P1_S1_4.jpg,0.06666666666666667
6_P2_S2_2.jpg,6_P1_S1_5.jpg,0.09302325581395349
6_P2_S2_2.jpg,6_P1_S2_1.jpg,0.2
6_P2_S2_2.jpg,6_P1_S2_2.jpg,0.0
6_P2_S2_2.jpg,6_P1_S2_3.jpg,0.043478260869565216
6_P2_S2_2.jpg,6_P1_S2_4.jpg,0.09523809523809523
6_P2_S2_2.jpg,6_P2_S1_1.jpg,0.010582010582010581
6_P2_S2_2.jpg,6_P2_S1_2.jpg,0.046511627906976744
6_P2_S2_2.jpg,6_P2_S1_3.jpg,0.45454545454545453
6_P2_S2_2.jpg,6_P2_S1_4.jpg,0.075
6_P2_S2_2.jpg,6_P2_S1_5.jpg,0.0
6_P2_S2_2.jpg,6_P2_S2_1.jpg,0.044444444444444446
6_P2_S2_2.jpg,6_P2_S2_2.jpg,1.0
6_P2_S2_2.jpg,6_P2_S2_3.jpg,0.0053475935828877
6_P2_S2_2.jpg,6_P2_S2_4.jpg,0.010582010582010581
6_P2_S2_2.jpg,6_P2_S2_5.jpg,0.047619047619047616
6_P2_S2_3.jpg,6_P1_S1_1.jpg,0.04
6_P2_S2_3.jpg,6_P1_S1_2.jpg,0.02564102564102564
6_P2_S2_3.jpg,6_P1_S1_3.jpg,0.04
6_P2_S2_3.jpg,6_P1_S1_4.jpg,0.022222222222222223
6_P2_S2_3.jpg,6_P1_S1_5.jpg,0.046511627906976744
6_P2_S2_3.jpg,6_P1_S2_1.jpg,0.5
6_P2_S2_3.jpg,6_P1_S2_2.jpg,0.25
6_P2_S2_3.jpg,6_P1_S2_3.jpg,0.43478260869565216
6_P2_S2_3.jpg,6_P1_S2_4.jpg,0.047619047619047616
6_P2_S2_3.jpg,6_P2_S1_1.jpg,0.0106951871657754
6_P2_S2_3.jpg,6_P2_S1_2.jpg,0.046511627906976744
6_P2_S2_3.jpg,6_P2_S1_3.jpg,0.13636363636363635
6_P2_S2_3.jpg,6_P2_S1_4.jpg,0.025
6_P2_S2_3.jpg,6_P2_S1_5.jpg,0.04838709677419355
6_P2_S2_3.jpg,6_P2_S2_1.jpg,0.044444444444444446
6_P2_S2_3.jpg,6_P2_S2_2.jpg,0.0053475935828877
6_P2_S2_3.jpg,6_P2_S2_3.jpg,1.0
6_P2_S2_3.jpg,6_P2_S2_4.jpg,0.0427807486631016
6_P2_S2_3.jpg,6_P2_S2_5.jpg,0.09523809523809523
6_P2_S2_4.jpg,6_P1_S1_1.jpg,0.16
6_P2_S2_4.jpg,6_P1_S1_2.jpg,0.1282051282051282
6_P2_S2_4.jpg,6_P1_S1_3.jpg,0.1
6_P2_S2_4.jpg,6_P1_S1_4.jpg,0.044444444444444446
6_P2_S2_4.jpg,6_P1_S1_5.jpg,0.13953488372093023
6_P2_S2_4.jpg,6_P1_S2_1.jpg,0.3
6_P2_S2_4.jpg,6_P1_S2_2.jpg,0.375
6_P2_S2_4.jpg,6_P1_S2_3.jpg,0.34782608695652173
6_P2_S2_4.jpg,6_P1_S2_4.jpg,0.09523809523809523
6_P2_S2_4.jpg,6_P2_S1_1.jpg,0.011904761904761904
6_P2_S2_4.jpg,6_P2_S1_2.jpg,0.11627906976744186
6_P2_S2_4.jpg,6_P2_S1_3.jpg,0.3181818181818182
6_P2_S2_4.jpg,6_P2_S1_4.jpg,0.05
6_P2_S2_4.jpg,6_P2_S1_5.jpg,0.03225806451612903
6_P2_S2_4.jpg,6_P2_S2_1.jpg,0.17777777777777778
6_P2_S2_4.jpg,6_P2_S2_2.jpg,0.015873015873015872
6_P2_S2_4.jpg,6_P2_S2_3.jpg,0.0481283422459893
6_P2_S2_4.jpg,6_P2_S2_4.jpg,1.0
6_P2_S2_4.jpg,6_P2_S2_5.jpg,0.19047619047619047
6_P2_S2_5.jpg,6_P1_S1_1.jpg,0.0
6_P2_S2_5.jpg,6_P1_S1_2.jpg,0.02564102564102564
6_P2_S2_5.jpg,6_P1_S1_3.jpg,0.023809523809523808
6_P2_S2_5.jpg,6_P1_S1_4.jpg,0.023809523809523808
6_P2_S2_5.jpg,6_P1_S1_5.jpg,0.023809523809523808
6_P2_S2_5.jpg,6_P1_S2_1.jpg,0.2
6_P2_S2_5.jpg,6_P1_S2_2.jpg,0.125
6_P2_S2_5.jpg,6_P1_S2_3.jpg,0.0
6_P2_S2_5.jpg,6_P1_S2_4.jpg,0.09523809523809523
6_P2_S2_5.jpg,6_P2_S1_1.jpg,0.0
6_P2_S2_5.jpg,6_P2_S1_2.jpg,0.0
6_P2_S2_5.jpg,6_P2_S1_3.jpg,0.2727272727272727
6_P2_S2_5.jpg,6_P2_S1_4.jpg,0.0
6_P2_S2_5.jpg,6_P2_S1_5.jpg,0.07142857142857142
6_P2_S2_5.jpg,6_P2_S2_1.jpg,0.11904761904761904
6_P2_S2_5.jpg,6_P2_S2_2.jpg,0.047619047619047616
6_P2_S2_5.jpg,6_P2_S2_3.jpg,0.023809523809523808
6_P2_S2_5.jpg,6_P2_S2_4.jpg,0.023809523809523808
6_P2_S2_5.jpg,6_P2_S2_5.jpg,1.0
7_P1_S1_1.jpg,7_P1_S1_1.jpg,1.0
7_P1_S1_1.jpg,7_P1_S1_2.jpg,1.0
7_P1_S1_1.jpg,7_P1_S1_3.jpg,1.0
7_P1_S1_1.jpg,7_P1_S1_5.jpg,1.0
7_P1_S1_1.jpg,7_P1_S2_1.jpg,1.0
7_P1_S1_1.jpg,7_P1_S2_2.jpg,1.0
7_P1_S1_1.jpg,7_P1_S2_3.jpg,1.0
7_P1_S1_1.jpg,7_P1_S2_4.jpg,1.0
7_P1_S1_1.jpg,7_P1_S2_5.jpg,1.0
7_P1_S1_1.jpg,7_P2_S1_1.jpg,1.0
7_P1_S1_1.jpg,7_P2_S1_3.jpg,1.0
7_P1_S1_1.jpg,7_P2_S2_1.jpg,1.0
7_P1_S1_1.jpg,7_P2_S2_2.jpg,1.0
7_P1_S1_1.jpg,7_P2_S2_3.jpg,1.0
7_P1_S1_1.jpg,7_P2_S2_4.jpg,1.0
7_P1_S1_1.jpg,7_P2_S2_5.jpg,1.0
7_P1_S1_2.jpg,7_P1_S1_1.jpg,3.0
7_P1_S1_2.jpg,7_P1_S1_2.jpg,1.0
7_P1_S1_2.jpg,7_P1_S1_3.jpg,1.5
7_P1_S1_2.jpg,7_P1_S1_5.jpg,3.0
7_P1_S1_2.jpg,7_P1_S2_1.jpg,3.0
7_P1_S1_2.jpg,7_P1_S2_2.jpg,0.0
7_P1_S1_2.jpg,7_P1_S2_3.jpg,0.0
7_P1_S1_2.jpg,7_P1_S2_4.jpg,0.0
7_P1_S1_2.jpg,7_P1_S2_5.jpg,3.0
7_P1_S1_2.jpg,7_P2_S1_1.jpg,0.0
7_P1_S1_2.jpg,7_P2_S1_3.jpg,0.0
7_P1_S1_2.jpg,7_P2_S2_1.jpg,0.3333333333333333
7_P1_S1_2.jpg,7_P2_S2_2.jpg,0.0
7_P1_S1_2.jpg,7_P2_S2_3.jpg,0.0
7_P1_S1_2.jpg,7_P2_S2_4.jpg,3.0
7_P1_S1_2.jpg,7_P2_S2_5.jpg,0.0
7_P1_S1_3.jpg,7_P1_S1_1.jpg,2.0
7_P1_S1_3.jpg,7_P1_S1_2.jpg,0.0
7_P1_S1_3.jpg,7_P1_S1_3.jpg,1.0
7_P1_S1_3.jpg,7_P1_S1_5.jpg,2.0
7_P1_S1_3.jpg,7_P1_S2_1.jpg,2.0
7_P1_S1_3.jpg,7_P1_S2_2.jpg,0.0
7_P1_S1_3.jpg,7_P1_S2_3.jpg,0.0
7_P1_S1_3.jpg,7_P1_S2_4.jpg,0.0
7_P1_S1_3.jpg,7_P1_S2_5.jpg,2.0
7_P1_S1_3.jpg,7_P2_S1_1.jpg,0.0
7_P1_S1_3.jpg,7_P2_S1_3.jpg,0.0
7_P1_S1_3.jpg,7_P2_S2_1.jpg,0.0
7_P1_S1_3.jpg,7_P2_S2_2.jpg,0.0
7_P1_S1_3.jpg,7_P2_S2_3.jpg,0.5
7_P1_S1_3.jpg,7_P2_S2_4.jpg,2.0
7_P1_S1_3.jpg,7_P2_S2_5.jpg,0.0
7_P1_S1_5.jpg,7_P1_S1_1.jpg,1.0
7_P1_S1_5.jpg,7_P1_S1_2.jpg,1.0
7_P1_S1_5.jpg,7_P1_S1_3.jpg,1.0
7_P1_S1_5.jpg,7_P1_S1_5.jpg,1.0
7_P1_S1_5.jpg,7_P1_S2_1.jpg,1.0
7_P1_S1_5.jpg,7_P1_S2_2.jpg,1.0
7_P1_S1_5.jpg,7_P1_S2_3.jpg,1.0
7_P1_S1_5.jpg,7_P1_S2_4.jpg,1.0
7_P1_S1_5.jpg,7_P1_S2_5.jpg,1.0
7_P1_S1_5.jpg,7_P2_S1_1.jpg,1.0
7_P1_S1_5.jpg,7_P2_S1_3.jpg,1.0
7_P1_S1_5.jpg,7_P2_S2_1.jpg,1.0
7_P1_S1_5.jpg,7_P2_S2_2.jpg,1.0
7_P1_S1_5.jpg,7_P2_S2_3.jpg,1.0
7_P1_S1_5.jpg,7_P2_S2_4.jpg,1.0
7_P1_S1_5.jpg,7_P2_S2_5.jpg,1.0
7_P1_S2_1.jpg,7_P1_S1_1.jpg,1.0
7_P1_S2_1.jpg,7_P1_S1_2.jpg,1.0
7_P1_S2_1.jpg,7_P1_S1_3.jpg,1.0
7_P1_S2_1.jpg,7_P1_S1_5.jpg,1.0
7_P1_S2_1.jpg,7_P1_S2_1.jpg,1.0
7_P1_S2_1.jpg,7_P1_S2_2.jpg,1.0
7_P1_S2_1.jpg,7_P1_S2_3.jpg,1.0
7_P1_S2_1.jpg,7_P1_S2_4.jpg,1.0
7_P1_S2_1.jpg,7_P1_S2_5.jpg,1.0
7_P1_S2_1.jpg,7_P2_S1_1.jpg,1.0
7_P1_S2_1.jpg,7_P2_S1_3.jpg,1.0
7_P1_S2_1.jpg,7_P2_S2_1.jpg,1.0
7_P1_S2_1.jpg,7_P2_S2_2.jpg,1.0
7_P1_S2_1.jpg,7_P2_S2_3.jpg,1.0
7_P1_S2_1.jpg,7_P2_S2_4.jpg,1.0
7_P1_S2_1.jpg,7_P2_S2_5.jpg,1.0
7_P1_S2_2.jpg,7_P1_S1_1.jpg,13.0
7_P1_S2_2.jpg,7_P1_S1_2.jpg,0.0
7_P1_S2_2.jpg,7_P1_S1_3.jpg,3.0
7_P1_S2_2.jpg,7_P1_S1_5.jpg,13.0
7_P1_S2_2.jpg,7_P1_S2_1.jpg,13.0
7_P1_S2_2.jpg,7_P1_S2_2.jpg,1.0
7_P1_S2_2.jpg,7_P1_S2_3.jpg,0.4
7_P1_S2_2.jpg,7_P1_S2_4.jpg,0.0
7_P1_S2_2.jpg,7_P1_S2_5.jpg,13.0
7_P1_S2_2.jpg,7_P2_S1_1.jpg,0.0
7_P1_S2_2.jpg,7_P2_S1_3.jpg,0.0
7_P1_S2_2.jpg,7_P2_S2_1.jpg,0.23076923076923078
7_P1_S2_2.jpg,7_P2_S2_2.jpg,0.0
7_P1_S2_2.jpg,7_P2_S2_3.jpg,0.07692307692307693
7_P1_S2_2.jpg,7_P2_S2_4.jpg,13.0
7_P1_S2_2.jpg,7_P2_S2_5.jpg,0.16666666666666666
7_P1_S2_3.jpg,7_P1_S1_1.jpg,5.0
7_P1_S2_3.jpg,7_P1_S1_2.jpg,0.3333333333333333
7_P1_S2_3.jpg,7_P1_S1_3.jpg,2.0
7_P1_S2_3.jpg,7_P1_S1_5.jpg,5.0
7_P1_S2_3.jpg,7_P1_S2_1.jpg,5.0
7_P1_S2_3.jpg,7_P1_S2_2.jpg,0.0
7_P1_S2_3.jpg,7_P1_S2_3.jpg,1.0
7_P1_S2_3.jpg,7_P1_S2_4.jpg,0.0
7_P1_S2_3.jpg,7_P1_S2_5.jpg,5.0
7_P1_S2_3.jpg,7_P2_S1_1.jpg,0.0
7_P1_S2_3.jpg,7_P2_S1_3.jpg,0.0
7_P1_S2_3.jpg,7_P2_S2_1.jpg,0.2
7_P1_S2_3.jpg,7_P2_S2_2.jpg,0.0
7_P1_S2_3.jpg,7_P2_S2_3.jpg,0.2
7_P1_S2_3.jpg,7_P2_S2_4.jpg,5.0
7_P1_S2_3.jpg,7_P2_S2_5.jpg,0.0
7_P1_S2_4.jpg,7_P1_S1_1.jpg,4.0
7_P1_S2_4.jpg,7_P1_S1_2.jpg,0.3333333333333333
7_P1_S2_4.jpg,7_P1_S1_3.jpg,1.0
7_P1_S2_4.jpg,7_P1_S1_5.jpg,4.0
7_P1_S2_4.jpg,7_P1_S2_1.jpg,4.0
7_P1_S2_4.jpg,7_P1_S2_2.jpg,0.0
7_P1_S2_4.jpg,7_P1_S2_3.jpg,0.0
7_P1_S2_4.jpg,7_P1_S2_4.jpg,1.0
7_P1_S2_4.jpg,7_P1_S2_5.jpg,4.0
7_P1_S2_4.jpg,7_P2_S1_1.jpg,0.0
7_P1_S2_4.jpg,7_P2_S1_3.jpg,0.0
7_P1_S2_4.jpg,7_P2_S2_1.jpg,0.0
7_P1_S2_4.jpg,7_P2_S2_2.jpg,0.25
7_P1_S2_4.jpg,7_P2_S2_3.jpg,0.25
7_P1_S2_4.jpg,7_P2_S2_4.jpg,4.0
7_P1_S2_4.jpg,7_P2_S2_5.jpg,0.0
7_P1_S2_5.jpg,7_P1_S1_1.jpg,1.0
7_P1_S2_5.jpg,7_P1_S1_2.jpg,1.0
7_P1_S2_5.jpg,7_P1_S1_3.jpg,1.0
7_P1_S2_5.jpg,7_P1_S1_5.jpg,1.0
7_P1_S2_5.jpg,7_P1_S2_1.jpg,1.0
7_P1_S2_5.jpg,7_P1_S2_2.jpg,1.0
7_P1_S2_5.jpg,7_P1_S2_3.jpg,1.0
7_P1_S2_5.jpg,7_P1_S2_4.jpg,1.0
7_P1_S2_5.jpg,7_P1_S2_5.jpg,1.0
7_P1_S2_5.jpg,7_P2_S1_1.jpg,1.0
7_P1_S2_5.jpg,7_P2_S1_3.jpg,1.0
7_P1_S2_5.jpg,7_P2_S2_1.jpg,1.0
7_P1_S2_5.jpg,7_P2_S2_2.jpg,1.0
7_P1_S2_5.jpg,7_P2_S2_3.jpg,1.0
7_P1_S2_5.jpg,7_P2_S2_4.jpg,1.0
7_P1_S2_5.jpg,7_P2_S2_5.jpg,1.0
7_P2_S1_1.jpg,7_P1_S1_1.jpg,73.0
7_P2_S1_1.jpg,7_P1_S1_2.jpg,0.0
7_P2_S1_1.jpg,7_P1_S1_3.jpg,7.5
7_P2_S1_1.jpg,7_P1_S1_5.jpg,73.0
7_P2_S1_1.jpg,7_P1_S2_1.jpg,73.0
7_P2_S1_1.jpg,7_P1_S2_2.jpg,0.0
7_P2_S1_1.jpg,7_P1_S2_3.jpg,0.0
7_P2_S1_1.jpg,7_P1_S2_4.jpg,0.25
7_P2_S1_1.jpg,7_P1_S2_5.jpg,73.0
7_P2_S1_1.jpg,7_P2_S1_1.jpg,1.0
7_P2_S1_1.jpg,7_P2_S1_3.jpg,0.23076923076923078
7_P2_S1_1.jpg,7_P2_S2_1.jpg,0.16666666666666666
7_P2_S1_1.jpg,7_P2_S2_2.jpg,0.0136986301369863
7_P2_S1_1.jpg,7_P2_S2_3.jpg,0.21739130434782608
7_P2_S1_1.jpg,7_P2_S2_4.jpg,73.0
7_P2_S1_1.jpg,7_P2_S2_5.jpg,0.5
7_P2_S1_3.jpg,7_P1_S1_1.jpg,13.0
7_P2_S1_3.jpg,7_P1_S1_2.jpg,0.0
7_P2_S1_3.jpg,7_P1_S1_3.jpg,0.5
7_P2_S1_3.jpg,7_P1_S1_5.jpg,13.0
7_P2_S1_3.jpg,7_P1_S2_1.jpg,13.0
7_P2_S1_3.jpg,7_P1_S2_2.jpg,0.0
7_P2_S1_3.jpg,7_P1_S2_3.jpg,0.0
7_P2_S1_3.jpg,7_P1_S2_4.jpg,0.75
7_P2_S1_3.jpg,7_P1_S2_5.jpg,13.0
7_P2_S1_3.jpg,7_P2_S1_1.jpg,0.15384615384615385
7_P2_S1_3.jpg,7_P2_S1_3.jpg,1.0
7_P2_S1_3.jpg,7_P2_S2_1.jpg,0.0
7_P2_S1_3.jpg,7_P2_S2_2.jpg,0.23076923076923078
7_P2_S1_3.jpg,7_P2_S2_3.jpg,0.07692307692307693
7_P2_S1_3.jpg,7_P2_S2_4.jpg,13.0
7_P2_S1_3.jpg,7_P2_S2_5.jpg,0.0
7_P2_S2_1.jpg,7_P1_S1_1.jpg,24.0
7_P2_S2_1.jpg,7_P1_S1_2.jpg,0.0
7_P2_S2_1.jpg,7_P1_S1_3.jpg,2.0
7_P2_S2_1.jpg,7_P1_S1_5.jpg,24.0
7_P2_S2_1.jpg,7_P1_S2_1.jpg,24.0
7_P2_S2_1.jpg,7_P1_S2_2.jpg,0.07692307692307693
7_P2_S2_1.jpg,7_P1_S2_3.jpg,1.0
7_P2_S2_1.jpg,7_P1_S2_4.jpg,0.25
7_P2_S2_1.jpg,7_P1_S2_5.jpg,24.0
7_P2_S2_1.jpg,7_P2_S1_1.jpg,0.08333333333333333
7_P2_S2_1.jpg,7_P2_S1_3.jpg,0.0
7_P2_S2_1.jpg,7_P2_S2_1.jpg,1.0
7_P2_S2_1.jpg,7_P2_S2_2.jpg,0.4166666666666667
7_P2_S2_1.jpg,7_P2_S2_3.jpg,0.08695652173913043
7_P2_S2_1.jpg,7_P2_S2_4.jpg,24.0
7_P2_S2_1.jpg,7_P2_S2_5.jpg,0.3333333333333333
7_P2_S2_2.jpg,7_P1_S1_1.jpg,75.0
7_P2_S2_2.jpg,7_P1_S1_2.jpg,0.6666666666666666
7_P2_S2_2.jpg,7_P1_S1_3.jpg,3.0
7_P2_S2_2.jpg,7_P1_S1_5.jpg,75.0
7_P2_S2_2.jpg,7_P1_S2_1.jpg,75.0
7_P2_S2_2.jpg,7_P1_S2_2.jpg,0.07692307692307693
7_P2_S2_2.jpg,7_P1_S2_3.jpg,1.4
7_P2_S2_2.jpg,7_P1_S2_4.jpg,0.75
7_P2_S2_2.jpg,7_P1_S2_5.jpg,75.0
7_P2_S2_2.jpg,7_P2_S1_1.jpg,0.0273972602739726
7_P2_S2_2.jpg,7_P2_S1_3.jpg,0.38461538461538464
7_P2_S2_2.jpg,7_P2_S2_1.jpg,0.4583333333333333
7_P2_S2_2.jpg,7_P2_S2_2.jpg,1.0
7_P2_S2_2.jpg,7_P2_S2_3.jpg,0.21739130434782608
7_P2_S2_2.jpg,7_P2_S2_4.jpg,75.0
7_P2_S2_2.jpg,7_P2_S2_5.jpg,0.5
7_P2_S2_3.jpg,7_P1_S1_1.jpg,23.0
7_P2_S2_3.jpg,7_P1_S1_2.jpg,0.0
7_P2_S2_3.jpg,7_P1_S1_3.jpg,1.5
7_P2_S2_3.jpg,7_P1_S1_5.jpg,23.0
7_P2_S2_3.jpg,7_P1_S2_1.jpg,23.0
7_P2_S2_3.jpg,7_P1_S2_2.jpg,0.0
7_P2_S2_3.jpg,7_P1_S2_3.jpg,0.0
7_P2_S2_3.jpg,7_P1_S2_4.jpg,0.25
7_P2_S2_3.jpg,7_P1_S2_5.jpg,23.0
7_P2_S2_3.jpg,7_P2_S1_1.jpg,0.043478260869565216
7_P2_S2_3.jpg,7_P2_S1_3.jpg,0.0
7_P2_S2_3.jpg,7_P2_S2_1.jpg,0.08695652173913043
7_P2_S2_3.jpg,7_P2_S2_2.jpg,0.043478260869565216
7_P2_S2_3.jpg,7_P2_S2_3.jpg,1.0
7_P2_S2_3.jpg,7_P2_S2_4.jpg,23.0
7_P2_S2_3.jpg,7_P2_S2_5.jpg,0.16666666666666666
7_P2_S2_4.jpg,7_P1_S1_1.jpg,1.0
7_P2_S2_4.jpg,7_P1_S1_2.jpg,1.0
7_P2_S2_4.jpg,7_P1_S1_3.jpg,1.0
7_P2_S2_4.jpg,7_P1_S1_5.jpg,1.0
7_P2_S2_4.jpg,7_P1_S2_1.jpg,1.0
7_P2_S2_4.jpg,7_P1_S2_2.jpg,1.0
7_P2_S2_4.jpg,7_P1_S2_3.jpg,1.0
7_P2_S2_4.jpg,7_P1_S2_4.jpg,1.0
7_P2_S2_4.jpg,7_P1_S2_5.jpg,1.0
7_P2_S2_4.jpg,7_P2_S1_1.jpg,1.0
7_P2_S2_4.jpg,7_P2_S1_3.jpg,1.0
7_P2_S2_4.jpg,7_P2_S2_1.jpg,1.0
7_P2_S2_4.jpg,7_P2_S2_2.jpg,1.0
7_P2_S2_4.jpg,7_P2_S2_3.jpg,1.0
7_P2_S2_4.jpg,7_P2_S2_4.jpg,1.0
7_P2_S2_4.jpg,7_P2_S2_5.jpg,1.0
7_P2_S2_5.jpg,7_P1_S1_1.jpg,6.0
7_P2_S2_5.jpg,7_P1_S1_2.jpg,0.0
7_P2_S2_5.jpg,7_P1_S1_3.jpg,1.5
7_P2_S2_5.jpg,7_P1_S1_5.jpg,6.0
7_P2_S2_5.jpg,7_P1_S2_1.jpg,6.0
7_P2_S2_5.jpg,7_P1_S2_2.jpg,0.0
7_P2_S2_5.jpg,7_P1_S2_3.jpg,0.2
7_P2_S2_5.jpg,7_P1_S2_4.jpg,0.5
7_P2_S2_5.jpg,7_P1_S2_5.jpg,6.0
7_P2_S2_5.jpg,7_P2_S1_1.jpg,0.0
7_P2_S2_5.jpg,7_P2_S1_3.jpg,0.0
7_P2_S2_5.jpg,7_P2_S2_1.jpg,0.16666666666666666
7_P2_S2_5.jpg,7_P2_S2_2.jpg,0.16666666666666666
7_P2_S2_5.jpg,7_P2_S2_3.jpg,0.3333333333333333
7_P2_S2_5.jpg,7_P2_S2_4.jpg,6.0
7_P2_S2_5.jpg,7_P2_S2_5.jpg,1.0
8_P1_S1_3.jpg,8_P1_S1_3.jpg,1.0
8_P1_S1_3.jpg,8_P1_S1_4.jpg,0.047619047619047616
8_P1_S1_3.jpg,8_P1_S1_5.jpg,0.08064516129032258
8_P1_S1_3.jpg,8_P1_S2_1.jpg,0.0
8_P1_S1_3.jpg,8_P1_S2_2.jpg,0.0
8_P1_S1_3.jpg,8_P1_S2_3.jpg,0.022222222222222223
8_P1_S1_3.jpg,8_P1_S2_4.jpg,0.3333333333333333
8_P1_S1_3.jpg,8_P1_S2_5.jpg,0.02040816326530612
8_P1_S1_3.jpg,8_P2_S1_1.jpg,0.078125
8_P1_S1_3.jpg,8_P2_S1_2.jpg,0.05555555555555555
8_P1_S1_3.jpg,8_P2_S1_3.jpg,0.0
8_P1_S1_3.jpg,8_P2_S1_4.jpg,0.042105263157894736
8_P1_S1_3.jpg,8_P2_S1_5.jpg,0.01282051282051282
8_P1_S1_3.jpg,8_P2_S2_1.jpg,0.0
8_P1_S1_3.jpg,8_P2_S2_2.jpg,0.0
8_P1_S1_3.jpg,8_P2_S2_3.jpg,0.009345794392523364
8_P1_S1_3.jpg,8_P2_S2_4.jpg,0.0
8_P1_S1_3.jpg,8_P2_S2_5.jpg,0.029411764705882353
8_P1_S1_4.jpg,8_P1_S1_3.jpg,0.009523809523809525
8_P1_S1_4.jpg,8_P1_S1_4.jpg,1.0
8_P1_S1_4.jpg,8_P1_S1_5.jpg,0.41935483870967744
8_P1_S1_4.jpg,8_P1_S2_1.jpg,0.0
8_P1_S1_4.jpg,8_P1_S2_2.jpg,0.018518518518518517
8_P1_S1_4.jpg,8_P1_S2_3.jpg,0.06666666666666667
8_P1_S1_4.jpg,8_P1_S2_4.jpg,0.3333333333333333
8_P1_S1_4.jpg,8_P1_S2_5.jpg,0.0
8_P1_S1_4.jpg,8_P2_S1_1.jpg,0.09375
8_P1_S1_4.jpg,8_P2_S1_2.jpg,0.037037037037037035
8_P1_S1_4.jpg,8_P2_S1_3.jpg,0.012658227848101266
8_P1_S1_4.jpg,8_P2_S1_4.jpg,0.06315789473684211
8_P1_S1_4.jpg,8_P2_S1_5.jpg,0.14102564102564102
8_P1_S1_4.jpg,8_P2_S2_1.jpg,0.009523809523809525
8_P1_S1_4.jpg,8_P2_S2_2.jpg,0.010752688172043012
8_P1_S1_4.jpg,8_P2_S2_3.jpg,0.0
8_P1_S1_4.jpg,8_P2_S2_4.jpg,0.014084507042253521
8_P1_S1_4.jpg,8_P2_S2_5.jpg,0.00980392156862745
8_P1_S1_5.jpg,8_P1_S1_3.jpg,0.06451612903225806
8_P1_S1_5.jpg,8_P1_S1_4.jpg,0.3387096774193548
8_P1_S1_5.jpg,8_P1_S1_5.jpg,1.0
8_P1_S1_5.jpg,8_P1_S2_1.jpg,0.0
8_P1_S1_5.jpg,8_P1_S2_2.jpg,0.0
8_P1_S1_5.jpg,8_P1_S2_3.jpg,0.0
8_P1_S1_5.jpg,8_P1_S2_4.jpg,0.0
